,node.objClass,pedestrian_count,node.serialno,node.time,date,year,month,day,location,event,Date,Mean_Temp,Total_Precip,Rain,Snow
160,pedestrian,876.0,SWLSANDBOX1,2019-07-30T00:00:00-05:00,2019-07-30,2019,07,30,streetscape,Not event,2019-07-30,24.4,11.2,11.2,0.0
161,pedestrian,1268.0,SWLSANDBOX1,2019-07-31T00:00:00-05:00,2019-07-31,2019,07,31,streetscape,Not event,2019-07-31,21.8,0.0,0.0,0.0
162,pedestrian,1780.0,SWLSANDBOX1,2019-08-01T00:00:00-05:00,2019-08-01,2019,08,01,streetscape,Not event,2019-08-01,20.8,0.0,0.0,0.0
163,pedestrian,516.0,SWLSANDBOX1,2019-08-02T00:00:00-05:00,2019-08-02,2019,08,02,streetscape,Not event,2019-08-02,21.5,0.0,0.0,0.0
164,pedestrian,5.0,SWLSANDBOX1,2019-08-03T00:00:00-05:00,2019-08-03,2019,08,03,streetscape,Not event,2019-08-03,22.8,0.0,0.0,0.0
165,pedestrian,392.0,SWLSANDBOX1,2019-08-04T00:00:00-05:00,2019-08-04,2019,08,04,streetscape,Not event,2019-08-04,22.3,0.0,0.0,0.0
166,pedestrian,18.0,SWLSANDBOX1,2019-08-05T00:00:00-05:00,2019-08-05,2019,08,05,streetscape,Not event,2019-08-05,22.3,0.0,0.0,0.0
167,pedestrian,1018.0,SWLSANDBOX1,2019-08-06T00:00:00-05:00,2019-08-06,2019,08,06,streetscape,Not event,2019-08-06,24.0,3.6,3.6,0.0
168,pedestrian,586.0,SWLSANDBOX1,2019-08-07T00:00:00-05:00,2019-08-07,2019,08,07,streetscape,Not event,2019-08-07,22.6,0.0,0.0,0.0
169,pedestrian,1463.0,SWLSANDBOX1,2019-08-08T00:00:00-05:00,2019-08-08,2019,08,08,streetscape,Not event,2019-08-08,21.8,2.0,2.0,0.0
170,pedestrian,1000.0,SWLSANDBOX1,2019-08-09T00:00:00-05:00,2019-08-09,2019,08,09,streetscape,Not event,2019-08-09,20.1,0.0,0.0,0.0
171,pedestrian,59.0,SWLSANDBOX1,2019-08-10T00:00:00-05:00,2019-08-10,2019,08,10,streetscape,Not event,2019-08-10,19.9,0.0,0.0,0.0
172,pedestrian,2550.0,SWLSANDBOX1,2019-08-11T00:00:00-05:00,2019-08-11,2019,08,11,streetscape,Event,2019-08-11,21.6,0.0,0.0,0.0
173,pedestrian,1688.0,SWLSANDBOX1,2019-08-12T00:00:00-05:00,2019-08-12,2019,08,12,streetscape,Not event,2019-08-12,24.3,3.2,3.2,0.0
174,pedestrian,923.0,SWLSANDBOX1,2019-08-13T00:00:00-05:00,2019-08-13,2019,08,13,streetscape,Not event,2019-08-13,23.5,0.0,0.0,0.0
175,pedestrian,599.0,SWLSANDBOX1,2019-08-14T00:00:00-05:00,2019-08-14,2019,08,14,streetscape,Not event,2019-08-14,21.2,0.0,0.0,0.0
176,pedestrian,4458.0,SWLSANDBOX1,2019-08-15T00:00:00-05:00,2019-08-15,2019,08,15,streetscape,Event,2019-08-15,19.6,1.4,1.4,0.0
177,pedestrian,1015.0,SWLSANDBOX1,2019-08-16T00:00:00-05:00,2019-08-16,2019,08,16,streetscape,Not event,2019-08-16,20.8,0.0,0.0,0.0
178,pedestrian,75.0,SWLSANDBOX1,2019-08-17T00:00:00-05:00,2019-08-17,2019,08,17,streetscape,Not event,2019-08-17,23.2,15.8,15.8,0.0
179,pedestrian,2979.0,SWLSANDBOX1,2019-08-18T00:00:00-05:00,2019-08-18,2019,08,18,streetscape,Event,2019-08-18,22.9,6.6,6.6,0.0
180,pedestrian,1515.0,SWLSANDBOX1,2019-08-19T00:00:00-05:00,2019-08-19,2019,08,19,streetscape,Not event,2019-08-19,22.9,0.0,0.0,0.0
181,pedestrian,1500.0,SWLSANDBOX1,2019-08-20T00:00:00-05:00,2019-08-20,2019,08,20,streetscape,Not event,2019-08-20,22.2,2.2,2.2,0.0
182,pedestrian,733.0,SWLSANDBOX1,2019-08-21T00:00:00-05:00,2019-08-21,2019,08,21,streetscape,Not event,2019-08-21,24.9,0.6,0.6,0.0
183,pedestrian,437.0,SWLSANDBOX1,2019-08-22T00:00:00-05:00,2019-08-22,2019,08,22,streetscape,Not event,2019-08-22,20.1,0.0,0.0,0.0
184,pedestrian,361.0,SWLSANDBOX1,2019-08-23T00:00:00-05:00,2019-08-23,2019,08,23,streetscape,Not event,2019-08-23,18.8,0.0,0.0,0.0
185,pedestrian,114.0,SWLSANDBOX1,2019-08-24T00:00:00-05:00,2019-08-24,2019,08,24,streetscape,Not event,2019-08-24,17.3,0.0,0.0,0.0
186,pedestrian,5715.0,SWLSANDBOX1,2019-08-25T00:00:00-05:00,2019-08-25,2019,08,25,streetscape,Event,2019-08-25,18.9,0.0,0.0,0.0
187,pedestrian,1052.0,SWLSANDBOX1,2019-08-26T00:00:00-05:00,2019-08-26,2019,08,26,streetscape,Not event,2019-08-26,20.2,0.0,0.0,0.0
188,pedestrian,336.0,SWLSANDBOX1,2019-08-27T00:00:00-05:00,2019-08-27,2019,08,27,streetscape,Not event,2019-08-27,20.0,9.2,9.2,0.0
189,pedestrian,743.0,SWLSANDBOX1,2019-08-28T00:00:00-05:00,2019-08-28,2019,08,28,streetscape,Not event,2019-08-28,21.9,0.0,0.0,0.0
190,pedestrian,433.0,SWLSANDBOX1,2019-08-29T00:00:00-05:00,2019-08-29,2019,08,29,streetscape,Not event,2019-08-29,20.3,0.0,0.0,0.0
191,pedestrian,325.0,SWLSANDBOX1,2019-08-30T00:00:00-05:00,2019-08-30,2019,08,30,streetscape,Not event,2019-08-30,19.9,0.0,0.0,0.0
192,pedestrian,12.0,SWLSANDBOX1,2019-08-31T00:00:00-05:00,2019-08-31,2019,08,31,streetscape,Not event,2019-08-31,17.8,0.0,0.0,0.0
193,pedestrian,264.0,SWLSANDBOX1,2019-09-01T00:00:00-05:00,2019-09-01,2019,09,01,streetscape,Not event,2019-09-01,17.5,0.8,0.8,0.0
194,pedestrian,154.0,SWLSANDBOX1,2019-09-02T00:00:00-05:00,2019-09-02,2019,09,02,streetscape,Not event,2019-09-02,20.3,0.6,0.6,0.0
195,pedestrian,441.0,SWLSANDBOX1,2019-09-03T00:00:00-05:00,2019-09-03,2019,09,03,streetscape,Not event,2019-09-03,18.2,7.2,7.2,0.0
196,pedestrian,604.0,SWLSANDBOX1,2019-09-04T00:00:00-05:00,2019-09-04,2019,09,04,streetscape,Not event,2019-09-04,16.9,0.0,0.0,0.0
197,pedestrian,468.0,SWLSANDBOX1,2019-09-05T00:00:00-05:00,2019-09-05,2019,09,05,streetscape,Not event,2019-09-05,16.3,0.0,0.0,0.0
198,pedestrian,594.0,SWLSANDBOX1,2019-09-06T00:00:00-05:00,2019-09-06,2019,09,06,streetscape,Not event,2019-09-06,16.8,1.2,1.2,0.0
199,pedestrian,5.0,SWLSANDBOX1,2019-09-07T00:00:00-05:00,2019-09-07,2019,09,07,streetscape,Not event,2019-09-07,16.9,0.0,0.0,0.0
200,pedestrian,899.0,SWLSANDBOX1,2019-09-08T00:00:00-05:00,2019-09-08,2019,09,08,streetscape,Not event,2019-09-08,13.8,0.0,0.0,0.0
201,pedestrian,1293.0,SWLSANDBOX1,2019-09-09T00:00:00-05:00,2019-09-09,2019,09,09,streetscape,Not event,2019-09-09,13.8,0.0,0.0,0.0
202,pedestrian,6056.0,SWLSANDBOX1,2019-09-10T00:00:00-05:00,2019-09-10,2019,09,10,streetscape,Event,2019-09-10,17.6,18.2,18.2,0.0
203,pedestrian,1733.0,SWLSANDBOX1,2019-09-11T00:00:00-05:00,2019-09-11,2019,09,11,streetscape,Not event,2019-09-11,23.2,1.0,1.0,0.0
204,pedestrian,1298.0,SWLSANDBOX1,2019-09-12T00:00:00-05:00,2019-09-12,2019,09,12,streetscape,Not event,2019-09-12,16.6,0.8,0.8,0.0
205,pedestrian,1016.0,SWLSANDBOX1,2019-09-13T00:00:00-05:00,2019-09-13,2019,09,13,streetscape,Not event,2019-09-13,17.7,5.6,5.6,0.0
206,pedestrian,207.0,SWLSANDBOX1,2019-09-14T00:00:00-05:00,2019-09-14,2019,09,14,streetscape,Not event,2019-09-14,18.0,0.0,0.0,0.0
207,pedestrian,1101.0,SWLSANDBOX1,2019-09-15T00:00:00-05:00,2019-09-15,2019,09,15,streetscape,Not event,2019-09-15,14.6,4.4,4.4,0.0
208,pedestrian,1182.0,SWLSANDBOX1,2019-09-16T00:00:00-05:00,2019-09-16,2019,09,16,streetscape,Not event,2019-09-16,15.6,0.2,0.2,0.0
209,pedestrian,863.0,SWLSANDBOX1,2019-09-17T00:00:00-05:00,2019-09-17,2019,09,17,streetscape,Not event,2019-09-17,16.9,0.0,0.0,0.0
210,pedestrian,1211.0,SWLSANDBOX1,2019-09-18T00:00:00-05:00,2019-09-18,2019,09,18,streetscape,Not event,2019-09-18,17.6,0.0,0.0,0.0
211,pedestrian,1244.0,SWLSANDBOX1,2019-09-19T00:00:00-05:00,2019-09-19,2019,09,19,streetscape,Not event,2019-09-19,19.3,0.0,0.0,0.0
212,pedestrian,2235.0,SWLSANDBOX1,2019-09-20T00:00:00-05:00,2019-09-20,2019,09,20,streetscape,Event,2019-09-20,18.7,0.0,0.0,0.0
213,pedestrian,1.0,SWLSANDBOX1,2019-09-21T00:00:00-05:00,2019-09-21,2019,09,21,streetscape,Not event,2019-09-21,21.8,0.0,0.0,0.0
214,pedestrian,1073.0,SWLSANDBOX1,2019-09-22T00:00:00-05:00,2019-09-22,2019,09,22,streetscape,Not event,2019-09-22,26.1,0.0,0.0,0.0
215,pedestrian,457.0,SWLSANDBOX1,2019-09-23T00:00:00-05:00,2019-09-23,2019,09,23,streetscape,Not event,2019-09-23,20.1,0.2,0.2,0.0
216,pedestrian,3357.0,SWLSANDBOX1,2019-09-24T00:00:00-05:00,2019-09-24,2019,09,24,streetscape,Event,2019-09-24,17.2,0.0,0.0,0.0
217,pedestrian,742.0,SWLSANDBOX1,2019-09-25T00:00:00-05:00,2019-09-25,2019,09,25,streetscape,Not event,2019-09-25,19.7,0.0,0.0,0.0
218,pedestrian,3649.0,SWLSANDBOX1,2019-09-26T00:00:00-05:00,2019-09-26,2019,09,26,streetscape,Event,2019-09-26,16.9,3.2,3.2,0.0
219,pedestrian,2402.0,SWLSANDBOX1,2019-09-27T00:00:00-05:00,2019-09-27,2019,09,27,streetscape,Event,2019-09-27,15.8,0.0,0.0,0.0
220,pedestrian,7.0,SWLSANDBOX1,2019-09-28T00:00:00-05:00,2019-09-28,2019,09,28,streetscape,Not event,2019-09-28,16.4,3.0,3.0,0.0
221,pedestrian,508.0,SWLSANDBOX1,2019-09-29T00:00:00-05:00,2019-09-29,2019,09,29,streetscape,Not event,2019-09-29,11.8,0.0,0.0,0.0
222,pedestrian,1471.0,SWLSANDBOX1,2019-09-30T00:00:00-05:00,2019-09-30,2019,09,30,streetscape,Not event,2019-09-30,14.9,0.0,0.0,0.0
223,pedestrian,106.0,SWLSANDBOX1,2019-10-01T00:00:00-05:00,2019-10-01,2019,10,01,streetscape,Not event,2019-10-01,23.1,12.0,12.0,0.0
224,pedestrian,3050.0,SWLSANDBOX1,2019-10-02T00:00:00-05:00,2019-10-02,2019,10,02,streetscape,Event,2019-10-02,14.3,10.2,10.2,0.0
225,pedestrian,809.0,SWLSANDBOX1,2019-10-03T00:00:00-05:00,2019-10-03,2019,10,03,streetscape,Not event,2019-10-03,10.2,2.8,2.8,0.0
226,pedestrian,728.0,SWLSANDBOX1,2019-10-04T00:00:00-05:00,2019-10-04,2019,10,04,streetscape,Not event,2019-10-04,8.0,0.0,0.0,0.0
227,pedestrian,122.0,SWLSANDBOX1,2019-10-05T00:00:00-05:00,2019-10-05,2019,10,05,streetscape,Not event,2019-10-05,8.8,0.0,0.0,0.0
228,pedestrian,1047.0,SWLSANDBOX1,2019-10-06T00:00:00-05:00,2019-10-06,2019,10,06,streetscape,Not event,2019-10-06,16.6,1.8,1.8,0.0
229,pedestrian,863.0,SWLSANDBOX1,2019-10-07T00:00:00-05:00,2019-10-07,2019,10,07,streetscape,Not event,2019-10-07,12.7,0.0,0.0,0.0
230,pedestrian,1770.0,SWLSANDBOX1,2019-10-08T00:00:00-05:00,2019-10-08,2019,10,08,streetscape,Not event,2019-10-08,12.3,0.0,0.0,0.0
231,pedestrian,1255.0,SWLSANDBOX1,2019-10-09T00:00:00-05:00,2019-10-09,2019,10,09,streetscape,Not event,2019-10-09,11.1,0.0,0.0,0.0
232,pedestrian,1735.0,SWLSANDBOX1,2019-10-10T00:00:00-05:00,2019-10-10,2019,10,10,streetscape,Not event,2019-10-10,12.0,0.0,0.0,0.0
233,pedestrian,601.0,SWLSANDBOX1,2019-10-11T00:00:00-05:00,2019-10-11,2019,10,11,streetscape,Not event,2019-10-11,13.9,0.0,0.0,0.0
234,pedestrian,96.0,SWLSANDBOX1,2019-10-12T00:00:00-05:00,2019-10-12,2019,10,12,streetscape,Not event,2019-10-12,10.0,4.2,4.2,0.0
235,pedestrian,37.0,SWLSANDBOX1,2019-10-13T00:00:00-05:00,2019-10-13,2019,10,13,streetscape,Not event,2019-10-13,10.7,0.0,0.0,0.0
236,pedestrian,5.0,SWLSANDBOX1,2019-10-14T00:00:00-05:00,2019-10-14,2019,10,14,streetscape,Not event,2019-10-14,8.6,0.0,0.0,0.0
237,pedestrian,2429.0,SWLSANDBOX1,2019-10-15T00:00:00-05:00,2019-10-15,2019,10,15,streetscape,Event,2019-10-15,8.6,0.0,0.0,0.0
238,pedestrian,1810.0,SWLSANDBOX1,2019-10-16T00:00:00-05:00,2019-10-16,2019,10,16,streetscape,Not event,2019-10-16,10.0,18.2,18.2,0.0
239,pedestrian,2955.0,SWLSANDBOX1,2019-10-17T00:00:00-05:00,2019-10-17,2019,10,17,streetscape,Event,2019-10-17,7.7,0.0,0.0,0.0
240,pedestrian,1498.0,SWLSANDBOX1,2019-10-18T00:00:00-05:00,2019-10-18,2019,10,18,streetscape,Not event,2019-10-18,7.3,0.0,0.0,0.0
241,pedestrian,37.0,SWLSANDBOX1,2019-10-19T00:00:00-05:00,2019-10-19,2019,10,19,streetscape,Not event,2019-10-19,6.6,0.0,0.0,0.0
242,pedestrian,587.0,SWLSANDBOX1,2019-10-20T00:00:00-05:00,2019-10-20,2019,10,20,streetscape,Not event,2019-10-20,10.6,0.0,0.0,0.0
243,pedestrian,393.0,SWLSANDBOX1,2019-10-21T00:00:00-05:00,2019-10-21,2019,10,21,streetscape,Not event,2019-10-21,10.6,1.4,1.4,0.0
244,pedestrian,1199.0,SWLSANDBOX1,2019-10-22T00:00:00-05:00,2019-10-22,2019,10,22,streetscape,Not event,2019-10-22,12.9,10.6,10.6,0.0
245,pedestrian,2686.0,SWLSANDBOX1,2019-10-23T00:00:00-05:00,2019-10-23,2019,10,23,streetscape,Event,2019-10-23,10.4,0.0,0.0,0.0
246,pedestrian,2184.0,SWLSANDBOX1,2019-10-24T00:00:00-05:00,2019-10-24,2019,10,24,streetscape,Event,2019-10-24,9.1,0.6,0.6,0.0
247,pedestrian,3651.0,SWLSANDBOX1,2019-10-25T00:00:00-05:00,2019-10-25,2019,10,25,streetscape,Event,2019-10-25,7.9,0.0,0.0,0.0
248,pedestrian,32.0,SWLSANDBOX1,2019-10-26T00:00:00-05:00,2019-10-26,2019,10,26,streetscape,Not event,2019-10-26,5.8,9.2,9.2,0.0
249,pedestrian,1071.0,SWLSANDBOX1,2019-10-27T00:00:00-05:00,2019-10-27,2019,10,27,streetscape,Not event,2019-10-27,10.2,25.8,25.8,0.0
250,pedestrian,77.0,SWLSANDBOX1,2019-10-28T00:00:00-05:00,2019-10-28,2019,10,28,streetscape,Not event,2019-10-28,10.4,0.0,0.0,0.0
251,pedestrian,2285.0,SWLSANDBOX1,2019-10-29T00:00:00-05:00,2019-10-29,2019,10,29,streetscape,Event,2019-10-29,11.2,0.0,0.0,0.0
252,pedestrian,714.0,SWLSANDBOX1,2019-10-30T00:00:00-05:00,2019-10-30,2019,10,30,streetscape,Not event,2019-10-30,7.7,20.6,20.6,0.0
253,pedestrian,656.0,SWLSANDBOX1,2019-10-31T00:00:00-05:00,2019-10-31,2019,10,31,streetscape,Not event,2019-10-31,7.3,18.8,18.8,0.0
254,pedestrian,2612.0,SWLSANDBOX1,2019-11-01T00:00:00-05:00,2019-11-01,2019,11,01,streetscape,Event,2019-11-01,3.3,0.0,0.0,0.0
255,pedestrian,39.0,SWLSANDBOX1,2019-11-02T00:00:00-05:00,2019-11-02,2019,11,02,streetscape,Not event,2019-11-02,4.0,0.4,0.4,0.0
256,pedestrian,5238.0,SWLSANDBOX1,2019-11-03T00:00:00-05:00,2019-11-03,2019,11,03,streetscape,Event,2019-11-03,3.6,0.0,0.0,0.0
257,pedestrian,586.0,SWLSANDBOX1,2019-11-04T00:00:00-05:00,2019-11-04,2019,11,04,streetscape,Not event,2019-11-04,7.3,1.0,1.0,0.0
258,pedestrian,938.0,SWLSANDBOX1,2019-11-05T00:00:00-05:00,2019-11-05,2019,11,05,streetscape,Not event,2019-11-05,4.5,0.0,0.0,0.0
259,pedestrian,3335.0,SWLSANDBOX1,2019-11-06T00:00:00-05:00,2019-11-06,2019,11,06,streetscape,Event,2019-11-06,1.4,0.6,0.2,0.4
260,pedestrian,3928.0,SWLSANDBOX1,2019-11-07T00:00:00-05:00,2019-11-07,2019,11,07,streetscape,Event,2019-11-07,-0.2,3.6,1.6,2.0
261,pedestrian,356.0,SWLSANDBOX1,2019-11-08T00:00:00-05:00,2019-11-08,2019,11,08,streetscape,Not event,2019-11-08,-2.6,0.0,0.0,0.0
262,pedestrian,35.0,SWLSANDBOX1,2019-11-09T00:00:00-05:00,2019-11-09,2019,11,09,streetscape,Not event,2019-11-09,-0.4,0.0,0.0,0.0
263,pedestrian,525.0,SWLSANDBOX1,2019-11-10T00:00:00-05:00,2019-11-10,2019,11,10,streetscape,Not event,2019-11-10,3.1,0.6,0.4,0.2
264,pedestrian,506.0,SWLSANDBOX1,2019-11-11T00:00:00-05:00,2019-11-11,2019,11,11,streetscape,Not event,2019-11-11,-3.9,12.2,0.0,13.6
265,pedestrian,2575.0,SWLSANDBOX1,2019-11-12T00:00:00-05:00,2019-11-12,2019,11,12,streetscape,Event,2019-11-12,-7.6,0.2,0.0,0.2
266,pedestrian,2622.0,SWLSANDBOX1,2019-11-13T00:00:00-05:00,2019-11-13,2019,11,13,streetscape,Event,2019-11-13,-7.8,1.8,0.0,2.0
267,pedestrian,3274.0,SWLSANDBOX1,2019-11-14T00:00:00-05:00,2019-11-14,2019,11,14,streetscape,Event,2019-11-14,-1.0,0.4,0.0,0.4
268,pedestrian,2468.0,SWLSANDBOX1,2019-11-15T00:00:00-05:00,2019-11-15,2019,11,15,streetscape,Event,2019-11-15,-1.6,0.0,0.0,0.0
269,pedestrian,2686.0,SWLSANDBOX1,2019-11-16T00:00:00-05:00,2019-11-16,2019,11,16,streetscape,Event,2019-11-16,-6.8,0.0,0.0,0.0
270,pedestrian,256.0,SWLSANDBOX1,2019-11-17T00:00:00-05:00,2019-11-17,2019,11,17,streetscape,Not event,2019-11-17,-2.3,0.0,0.0,0.0
271,pedestrian,1193.0,SWLSANDBOX1,2019-11-18T00:00:00-05:00,2019-11-18,2019,11,18,streetscape,Not event,2019-11-18,0.5,9.2,8.8,0.4
272,pedestrian,1829.0,SWLSANDBOX1,2019-11-19T00:00:00-05:00,2019-11-19,2019,11,19,streetscape,Not event,2019-11-19,2.3,0.2,0.2,0.0
273,pedestrian,1942.0,SWLSANDBOX1,2019-11-20T00:00:00-05:00,2019-11-20,2019,11,20,streetscape,Not event,2019-11-20,3.7,0.0,0.0,0.0
274,pedestrian,1735.0,SWLSANDBOX1,2019-11-21T00:00:00-05:00,2019-11-21,2019,11,21,streetscape,Not event,2019-11-21,4.8,4.2,4.2,0.0
275,pedestrian,1680.0,SWLSANDBOX1,2019-11-22T00:00:00-05:00,2019-11-22,2019,11,22,streetscape,Not event,2019-11-22,3.9,0.0,0.0,0.0
276,pedestrian,1652.0,SWLSANDBOX1,2019-11-23T00:00:00-05:00,2019-11-23,2019,11,23,streetscape,Not event,2019-11-23,1.8,0.0,0.0,0.0
277,pedestrian,1886.0,SWLSANDBOX1,2019-11-24T00:00:00-05:00,2019-11-24,2019,11,24,streetscape,Not event,2019-11-24,1.7,0.0,0.0,0.0
278,pedestrian,929.0,SWLSANDBOX1,2019-11-25T00:00:00-05:00,2019-11-25,2019,11,25,streetscape,Not event,2019-11-25,4.8,0.0,0.0,0.0
279,pedestrian,1818.0,SWLSANDBOX1,2019-11-26T00:00:00-05:00,2019-11-26,2019,11,26,streetscape,Not event,2019-11-26,6.4,0.0,0.0,0.0
280,pedestrian,258.0,SWLSANDBOX1,2019-11-27T00:00:00-05:00,2019-11-27,2019,11,27,streetscape,Not event,2019-11-27,7.1,6.4,6.4,0.0
281,pedestrian,187.0,SWLSANDBOX1,2019-11-28T00:00:00-05:00,2019-11-28,2019,11,28,streetscape,Not event,2019-11-28,1.5,0.0,0.0,0.0
282,pedestrian,81.0,SWLSANDBOX1,2019-11-29T00:00:00-05:00,2019-11-29,2019,11,29,streetscape,Not event,2019-11-29,-2.1,0.0,0.0,0.0
283,pedestrian,14.0,SWLSANDBOX1,2019-11-30T00:00:00-05:00,2019-11-30,2019,11,30,streetscape,Not event,2019-11-30,-2.7,0.0,0.0,0.0
284,pedestrian,1.0,SWLSANDBOX1,2019-12-01T00:00:00-05:00,2019-12-01,2019,12,01,streetscape,Not event,2019-12-01,-2.5,11.4,2.0,3.0
285,pedestrian,69.0,SWLSANDBOX1,2019-12-02T00:00:00-05:00,2019-12-02,2019,12,02,streetscape,Not event,2019-12-02,-4.0,6.2,0.0,9.4
286,pedestrian,21.0,SWLSANDBOX1,2019-12-03T00:00:00-05:00,2019-12-03,2019,12,03,streetscape,Not event,2019-12-03,-4.3,0.6,0.0,0.6
287,pedestrian,21.0,SWLSANDBOX1,2019-12-04T00:00:00-05:00,2019-12-04,2019,12,04,streetscape,Not event,2019-12-04,1.3,0.0,0.0,0.0
288,pedestrian,305.0,SWLSANDBOX1,2019-12-05T00:00:00-05:00,2019-12-05,2019,12,05,streetscape,Not event,2019-12-05,-0.9,0.4,0.0,0.4
289,pedestrian,733.0,SWLSANDBOX1,2019-12-06T00:00:00-05:00,2019-12-06,2019,12,06,streetscape,Not event,2019-12-06,-2.9,5.4,0.0,5.4
290,pedestrian,71.0,SWLSANDBOX1,2019-12-07T00:00:00-05:00,2019-12-07,2019,12,07,streetscape,Not event,2019-12-07,-4.3,0.0,0.0,0.0
291,pedestrian,151.0,SWLSANDBOX1,2019-12-08T00:00:00-05:00,2019-12-08,2019,12,08,streetscape,Not event,2019-12-08,1.7,0.0,0.0,0.0
292,pedestrian,79.0,SWLSANDBOX1,2019-12-09T00:00:00-05:00,2019-12-09,2019,12,09,streetscape,Not event,2019-12-09,7.6,6.0,6.0,0.0
293,pedestrian,115.0,SWLSANDBOX1,2019-12-10T00:00:00-05:00,2019-12-10,2019,12,10,streetscape,Not event,2019-12-10,1.5,0.6,0.6,0.0
294,pedestrian,141.0,SWLSANDBOX1,2019-12-11T00:00:00-05:00,2019-12-11,2019,12,11,streetscape,Not event,2019-12-11,-5.7,0.0,0.0,0.0
295,pedestrian,35.0,SWLSANDBOX1,2019-12-12T00:00:00-05:00,2019-12-12,2019,12,12,streetscape,Not event,2019-12-12,-5.0,0.0,0.0,0.0
296,pedestrian,66.0,SWLSANDBOX1,2019-12-13T00:00:00-05:00,2019-12-13,2019,12,13,streetscape,Not event,2019-12-13,2.3,0.0,0.0,0.0
297,pedestrian,17.0,SWLSANDBOX1,2019-12-14T00:00:00-05:00,2019-12-14,2019,12,14,streetscape,Not event,2019-12-14,1.6,20.2,18.0,2.6
298,pedestrian,62.0,SWLSANDBOX1,2019-12-15T00:00:00-05:00,2019-12-15,2019,12,15,streetscape,Not event,2019-12-15,-2.6,0.0,0.0,0.0
299,pedestrian,110.0,SWLSANDBOX1,2019-12-16T00:00:00-05:00,2019-12-16,2019,12,16,streetscape,Not event,2019-12-16,-2.3,0.0,0.0,0.0
300,pedestrian,518.0,SWLSANDBOX1,2019-12-17T00:00:00-05:00,2019-12-17,2019,12,17,streetscape,Not event,2019-12-17,-1.2,0.0,0.0,0.0
301,pedestrian,8806.0,SWLSANDBOX1,2019-12-18T00:00:00-05:00,2019-12-18,2019,12,18,streetscape,Event,2019-12-18,-9.1,0.8,0.0,0.8
302,pedestrian,5089.0,SWLSANDBOX1,2019-12-19T00:00:00-05:00,2019-12-19,2019,12,19,streetscape,Event,2019-12-19,-11.4,1.6,0.0,5.0
303,pedestrian,642.0,SWLSANDBOX1,2019-12-20T00:00:00-05:00,2019-12-20,2019,12,20,streetscape,Not event,2019-12-20,-7.4,0.0,0.0,0.0
304,pedestrian,2.0,SWLSANDBOX1,2019-12-21T00:00:00-05:00,2019-12-21,2019,12,21,streetscape,Not event,2019-12-21,-3.0,0.0,0.0,0.0
305,pedestrian,10.0,SWLSANDBOX1,2019-12-22T00:00:00-05:00,2019-12-22,2019,12,22,streetscape,Not event,2019-12-22,3.1,0.0,0.0,0.0
306,pedestrian,230.0,SWLSANDBOX1,2019-12-23T00:00:00-05:00,2019-12-23,2019,12,23,streetscape,Not event,2019-12-23,4.5,0.0,0.0,0.0
307,pedestrian,8.0,SWLSANDBOX1,2019-12-24T00:00:00-05:00,2019-12-24,2019,12,24,streetscape,Not event,2019-12-24,-1.4,0.0,0.0,0.0
308,pedestrian,0.0,SWLSANDBOX1,2019-12-25T00:00:00-05:00,2019-12-25,2019,12,25,streetscape,Not event,2019-12-25,0.6,0.0,0.0,0.0
309,pedestrian,1.0,SWLSANDBOX1,2019-12-26T00:00:00-05:00,2019-12-26,2019,12,26,streetscape,Not event,2019-12-26,2.4,0.0,0.0,0.0
310,pedestrian,268.0,SWLSANDBOX1,2019-12-27T00:00:00-05:00,2019-12-27,2019,12,27,streetscape,Not event,2019-12-27,6.9,0.0,0.0,0.0
311,pedestrian,4763.0,SWLSANDBOX1,2019-12-28T00:00:00-05:00,2019-12-28,2019,12,28,streetscape,Event,2019-12-28,3.0,0.2,0.2,0.0
312,pedestrian,158.0,SWLSANDBOX1,2019-12-29T00:00:00-05:00,2019-12-29,2019,12,29,streetscape,Not event,2019-12-29,1.1,7.8,7.8,0.0
313,pedestrian,1175.0,SWLSANDBOX1,2019-12-30T00:00:00-05:00,2019-12-30,2019,12,30,streetscape,Not event,2019-12-30,5.6,8.0,8.0,0.0
314,pedestrian,58.0,SWLSANDBOX1,2019-12-31T00:00:00-05:00,2019-12-31,2019,12,31,streetscape,Not event,2019-12-31,0.4,2.0,0.0,2.0
315,pedestrian,66.0,SWLSANDBOX1,2020-01-01T00:00:00-05:00,2020-01-01,2020,01,01,streetscape,Not event,2020-01-01,-1.7,0.0,0.0,0.0
316,pedestrian,198.0,SWLSANDBOX1,2020-01-02T00:00:00-05:00,2020-01-02,2020,01,02,streetscape,Not event,2020-01-02,3.0,0.0,0.0,0.0
317,pedestrian,687.0,SWLSANDBOX1,2020-01-03T00:00:00-05:00,2020-01-03,2020,01,03,streetscape,Not event,2020-01-03,4.6,0.0,0.0,0.0
318,pedestrian,1055.0,SWLSANDBOX1,2020-01-04T00:00:00-05:00,2020-01-04,2020,01,04,streetscape,Not event,2020-01-04,0.9,1.6,0.0,2.4
319,pedestrian,1613.0,SWLSANDBOX1,2020-01-05T00:00:00-05:00,2020-01-05,2020,01,05,streetscape,Not event,2020-01-05,-0.8,3.6,0.0,3.6
320,pedestrian,1165.0,SWLSANDBOX1,2020-01-06T00:00:00-05:00,2020-01-06,2020,01,06,streetscape,Not event,2020-01-06,-1.7,0.0,0.0,0.0
